ENSPFOG00000019392  mrpl19 	947	737	830	948	456	758	693	452	611	738	697
ENSPFOG00000022923  ensembl 	0	0	0	1	0	0	0	0	0	2	1
ENSPFOG00000019393  mycn 	1341	1523	1630	1433	912	954	760	704	1364	1624	934
ENSPFOG00000019396  PGBD4 (7 of 15) 	0	0	0	1	0	0	1	0	0	0	0
ENSPFOG00000019400  smek1 	3178	3103	3558	3238	2178	2670	2296	1563	2377	2953	2613
ENSPFOG00000019405  erh (2 of 2) 	1625	1469	1531	1351	892	1280	1002	795	1178	1198	1140
ENSPFOG00000019407  paplnb 	6	14	8	4	5	5	7	1	6	11	6
ENSPFOG00000020614  si:dkey-65b13.13 	68	100	53	71	49	67	126	64	80	68	95
ENSPFOG00000019410  PLEKHG1 	4436	5128	5599	4789	3120	4721	3963	2711	3257	4130	5955
ENSPFOG00000019417  tcp1 	9288	8433	9373	7819	5633	7681	6060	4203	5866	6733	6668
ENSPFOG00000021092  SNORA29 	1	2	1	1	0	0	2	12	0	0	1
ENSPFOG00000019421  acat2 	2750	2389	2630	2124	1540	2079	1584	1019	1595	1679	2013
ENSPFOG00000019425  wtap 	4791	4726	5120	4851	3130	4255	3430	2948	3819	4212	4462
ENSPFOG00000019429  sod2 	2608	2304	2599	2289	1606	1965	1468	1214	1728	1858	2069
ENSPFOG00000019433  fndc1 	204	203	294	197	131	237	169	103	115	182	255
ENSPFOG00000019457  otofa (1 of 2) 	1224	2365	1271	1536	567	2589	1912	601	672	2570	1336
ENSPFOG00000019508  otofa (2 of 2) 	1301	2519	1305	1711	672	2525	2002	671	770	2575	1359
ENSPFOG00000019529  ostm1 	554	553	647	563	360	443	364	279	368	396	401
ENSPFOG00000019532  nr2e1 	349	248	361	246	190	238	189	112	210	280	243
ENSPFOG00000019534  snx3 	1770	1783	1919	1709	1133	1661	1227	980	1287	1342	1443
ENSPFOG00000019535  lace1b 	488	432	502	450	315	441	325	240	287	383	488
ENSPFOG00000019537  foxo3b 	3128	4208	3747	4002	2401	3742	2624	2279	3075	3336	3632
ENSPFOG00000019538  armc2 	130	166	79	80	75	106	53	49	69	108	104
ENSPFOG00000019540  sesn1 	3500	3538	3284	2415	2494	2680	1990	1432	2496	2406	2498
ENSPFOG00000019541  cep57l1 	531	540	554	643	377	622	414	315	490	946	642
ENSPFOG00000019542  cd164 	4491	4309	4405	4604	2785	4015	3355	2211	3767	3415	3657
ENSPFOG00000019543  ppil6 	47	56	53	83	41	116	82	25	34	81	35
ENSPFOG00000019545  GEN1 	157	120	205	223	131	229	169	100	119	155	115
ENSPFOG00000020615  msgn1 	7	0	4	4	5	6	3	4	2	4	4
ENSPFOG00000019546  ensembl 	2343	2168	2533	2150	1448	2034	1613	1339	1799	2184	1973
ENSPFOG00000019547  mrps10 	546	506	582	640	307	414	334	242	408	431	358
ENSPFOG00000019548  tulp4a 	3302	3218	3680	3644	2276	2680	2493	1812	2487	3264	2885
ENSPFOG00000019549  tmem181 	2836	2825	2918	2875	1969	2605	2074	1552	2366	2388	2495
ENSPFOG00000019550  dynlt1 	556	433	515	497	288	421	293	281	343	395	367
ENSPFOG00000019551  gtf2h5 	1544	1295	1441	1247	862	1219	828	735	1050	1080	1044
ENSPFOG00000019552  serac1 	1577	1622	1716	1618	1100	1454	1230	942	1195	1349	1360
ENSPFOG00000019555  myct1a 	69	78	105	76	57	84	75	59	62	53	76
ENSPFOG00000019557  syne2b (1 of 2) 	14151	25353	16802	15444	9560	27208	21550	8001	9958	27210	13359
ENSPFOG00000019595  esr1 	373	334	172	213	258	313	251	105	324	189	198
ENSPFOG00000024726  armt1 	966	973	1044	881	619	868	628	522	781	762	904
ENSPFOG00000019596  zbtb2b 	974	775	832	791	552	725	554	485	645	729	810
ENSPFOG00000019597  akap12b 	12422	12574	11095	8152	7667	10474	7916	5451	7586	8982	9884
ENSPFOG00000019598  mthfd1l 	86	31	45	22	33	45	24	17	38	48	29
ENSPFOG00000020616  STX11 (1 of 4) 	1	0	2	0	1	0	2	0	1	1	2
ENSPFOG00000023087  stx11a (2 of 2) 	2	0	1	0	0	0	0	2	1	1	0
ENSPFOG00000019599  UTRN 	3418	4704	3898	3531	2278	4631	3469	1867	2754	4484	2822
ENSPFOG00000019600  epm2a 	430	459	549	503	305	406	255	253	310	443	361
ENSPFOG00000019601  si:dkey-17e16.9 (1 of 2) 	108	115	184	287	96	146	138	76	53	148	253
ENSPFOG00000019602  si:dkey-17e16.9 (2 of 2) 	24	27	41	74	26	33	19	8	14	30	70
ENSPFOG00000019603  fbxo30b (1 of 2) 	211	182	215	147	130	145	122	89	170	157	163
ENSPFOG00000021853  fbxo30b (2 of 2) 	655	602	712	599	391	563	457	412	478	560	543
ENSPFOG00000019604  grm1a 	4394	5585	5648	5024	3102	5272	4593	2204	3185	5510	4439
ENSPFOG00000024454  rab32a 	113	131	116	125	68	128	94	59	99	137	96
ENSPFOG00000019605  adgb 	1506	1499	1077	790	660	1375	1260	614	1095	945	944
ENSPFOG00000019606  stxbp5a 	5003	7615	5486	5657	3405	7588	5137	2052	3298	7021	3795
ENSPFOG00000019607  SAMD5 	83	189	114	108	64	187	165	44	84	249	94
ENSPFOG00000019608  sash1a 	5880	6043	6423	5667	3624	5404	4720	3396	4357	6723	5767
ENSPFOG00000019609  ust 	186	190	168	209	121	170	102	129	142	261	173
ENSPFOG00000022556  ensembl 	2	3	3	5	11	1	5	1	2	5	5
ENSPFOG00000019610  slc22a16 	39	44	55	65	38	44	34	53	30	47	53
ENSPFOG00000019611  mettl24 (2 of 2) 	103	127	119	72	46	71	74	55	87	71	92
ENSPFOG00000019612  cdc40 (2 of 2) 	790	747	799	700	500	638	518	415	549	666	631
ENSPFOG00000002172  znfx1 	460	514	428	380	305	482	498	300	320	433	520
ENSPFOG00000002260  tbc1d20 	1783	1691	1829	1690	1218	1582	1338	934	1287	1581	1503
ENSPFOG00000002398  rbck1 	70	90	98	101	70	82	84	48	58	89	49
ENSPFOG00000002548  necab3 	5459	5460	5594	5528	3392	4584	3612	2172	4339	4473	3438
ENSPFOG00000003025  cbfa2t2 	6075	5990	7208	6931	4245	5508	4318	4120	5151	5407	5670
ENSPFOG00000003151  SNTA1 	279	282	305	207	234	206	187	118	214	203	183
ENSPFOG00000003305  tox2 (1 of 2) 	2308	2042	2584	2385	1496	1794	2010	1020	1637	2026	1735
ENSPFOG00000003534  st7l 	970	934	1038	976	655	959	705	567	730	918	824
ENSPFOG00000003624  wnt2ba 	97	88	93	69	61	84	59	34	52	52	35
ENSPFOG00000020999  ensembl 	1	1	0	0	0	0	0	0	0	0	0
ENSPFOG00000003693  CTTNBP2NL (2 of 2) 	325	336	357	285	251	293	241	222	285	252	258
ENSPFOG00000003837  kcnd3 (1 of 2) 	351	499	360	436	247	464	341	137	322	470	336
ENSPFOG00000003848  fam212b 	683	692	743	715	467	629	598	455	504	659	688
ENSPFOG00000003908  rap1ab 	2758	2437	2860	2335	1762	2156	1700	1195	1972	2222	1872
ENSPFOG00000004005  timm17a 	2314	2278	2033	2028	1325	1710	1268	1029	1751	1538	1666
ENSPFOG00000004029  lmod1b 	88	89	93	126	75	108	101	46	78	50	60
ENSPFOG00000022821  shisa4 	2172	2368	2242	2196	1327	1953	1404	1066	1709	1825	1735
ENSPFOG00000004346  ipo9 	2765	2335	2780	2461	1708	2148	1831	1334	1850	2218	2177
ENSPFOG00000004527  gnas 	1828	1686	1933	1661	1106	1650	1233	965	1298	1490	1485
ENSPFOG00000004579  tubb1 	165	292	172	146	158	153	322	141	125	129	188
ENSPFOG00000004673  slmo2 	415	507	535	414	301	370	411	281	359	424	388
ENSPFOG00000004761  aurka 	77	85	73	100	42	59	59	35	44	71	73
ENSPFOG00000004785  slc32a1 	12096	11858	11110	9839	7223	9644	7717	5693	7750	8645	11452
ENSPFOG00000005022  ARHGAP40 	2915	2395	3547	2549	1920	2413	1987	1157	2159	2690	2023
ENSPFOG00000005228  ppp1r16b 	1095	1098	1081	1093	723	868	800	633	655	944	1237
ENSPFOG00000005251  fam210b 	915	1062	1161	1038	652	972	780	740	783	983	1172
ENSPFOG00000005259  NDUFA4L2 (1 of 2) 	2	11	53	7	31	10	8	27	50	2	4
ENSPFOG00000005424  shmt2 	2378	2166	2367	1999	1761	1918	1785	1398	1637	1656	2431
ENSPFOG00000005433  nxph3 (1 of 2) 	766	559	727	705	395	601	503	362	469	706	625
ENSPFOG00000006077  R3HDM2 	7021	5975	7659	6516	4355	5430	4606	3877	5547	5619	6326
ENSPFOG00000006113  INHBE 	25	25	19	22	19	22	22	17	15	13	21
ENSPFOG00000006269  gli1 	690	611	650	523	413	640	425	295	354	657	522
ENSPFOG00000006375  ensembl 	89	120	177	107	103	153	73	80	52	117	98
ENSPFOG00000006700  ARHGAP9 	1308	1182	2445	1462	842	1046	1050	817	940	1289	1375
ENSPFOG00000006998  mars 	2759	3011	3197	2677	1804	2587	1998	1538	2214	2372	2623
ENSPFOG00000007011  ddit3 	1401	1627	1752	1534	908	1539	1113	897	1210	1324	1541
ENSPFOG00000007143  dctn2 	6255	5687	6056	5152	3833	4884	4054	2778	4406	4617	4631
ENSPFOG00000007419  KIF5A (1 of 2) 	4661	4967	4603	4737	2730	5069	4213	2383	3140	5425	4495
ENSPFOG00000007442  soat2 	31	38	87	65	18	22	19	38	24	73	44
ENSPFOG00000007483  igsf8 	5465	4223	5836	5225	3088	4684	3588	2962	3821	4397	4963
ENSPFOG00000007503  sp7 	2	3	11	9	3	4	7	2	3	5	8
ENSPFOG00000007586  tarbp2 	307	273	296	301	203	282	210	156	232	271	278
ENSPFOG00000007616  tespa1 	44	34	44	44	40	32	26	26	32	50	28
ENSPFOG00000007682  sp1 	394	326	377	301	244	286	265	200	292	296	309
ENSPFOG00000007792  ensembl 	3	4	5	5	3	9	2	2	2	1	4
ENSPFOG00000007801  ensembl 	863	858	838	799	510	700	621	473	637	647	787
ENSPFOG00000007805  ensembl 	21	16	57	48	18	17	17	16	21	23	14
ENSPFOG00000008011  ensembl 	10157	8796	9382	9246	5962	7777	6429	5112	6812	7355	8505
ENSPFOG00000008087  MAP3K12 (1 of 2) 	3667	4026	4149	3718	2429	3538	3032	2289	2633	3440	3834
ENSPFOG00000008202  C12orf10 	1147	1009	1288	1057	693	848	732	545	827	909	793
ENSPFOG00000008225  ensembl 	1264	1542	1707	1693	900	1077	1184	1046	1071	1332	1891
ENSPFOG00000009924  col2a1b 	1271	1118	972	723	782	826	720	328	811	758	573
ENSPFOG00000010097  NCKAP1L 	340	319	329	278	219	333	334	224	244	325	186
ENSPFOG00000010599  PDE1B 	261	245	284	231	174	282	214	152	169	160	213
ENSPFOG00000022867  PPP1R1A 	3829	3471	4264	2982	2271	3018	2499	1677	2851	3396	3607
ENSPFOG00000010642  npffl 	456	373	574	413	211	342	422	2	321	522	5
ENSPFOG00000011133  ITGA7 	1378	1133	1205	967	776	1247	847	506	792	998	986
ENSPFOG00000011173  SHISA4 (1 of 2) 	1185	1337	1104	987	956	938	983	632	910	989	849
ENSPFOG00000011304  alas1 	3625	3202	3582	3325	2054	3080	2169	1694	2460	2894	2813
ENSPFOG00000011354  poc1a 	291	289	267	223	164	188	196	161	172	205	223
ENSPFOG00000020364  b9d2 	106	102	117	74	70	69	63	53	56	65	80
ENSPFOG00000011374  dusp7 (2 of 2) 	3478	3449	3375	3429	2306	2981	2475	1932	2522	2652	3625
ENSPFOG00000011380  pacrg 	121	88	67	58	48	92	54	42	64	79	82
ENSPFOG00000011385  RPL29 	5643	5279	5618	4761	3420	4813	3441	2787	3979	3972	4122
ENSPFOG00000011883  iars 	2315	2250	2450	1719	1543	1716	1564	820	1532	1967	1348
ENSPFOG00000021809  ensembl 	0	0	0	1	1	0	2	0	0	1	0
ENSPFOG00000011920  atp2b2 	8944	9001	9638	8910	4627	10134	8320	5911	7499	10709	11403
ENSPFOG00000024327  SLC6A11 	23196	22152	21959	19272	13882	21317	13098	13631	15633	18669	21824
ENSPFOG00000012353  slc6a1b (2 of 3) 	34647	35461	34317	32139	20534	31921	24241	19758	24545	30451	35787
ENSPFOG00000020365  hrh1 	109	126	129	124	72	123	98	42	97	113	54
ENSPFOG00000012633  ATG7 	1541	2101	1538	1471	1009	1347	1130	762	1243	1449	1412
ENSPFOG00000012835  vgll4b 	344	417	476	254	324	384	258	145	275	353	297
ENSPFOG00000012866  tamm41 	260	262	304	244	180	236	167	134	201	212	198
ENSPFOG00000012942  syn2b 	28247	29512	31887	27054	19347	24836	20153	13824	23187	25381	22359
ENSPFOG00000013103  timp4a 	7365	8096	7172	6054	4724	6938	5172	3170	5113	6311	5267
ENSPFOG00000013138  pparg 	126	157	117	109	79	151	103	68	95	99	95
ENSPFOG00000013189  terf2ip 	279	265	369	292	156	276	203	159	202	231	256
ENSPFOG00000013190  IFFO2 	505	559	649	430	328	557	359	276	374	509	473
ENSPFOG00000013266  mrto4 	456	319	491	321	282	273	273	192	284	298	296
ENSPFOG00000013295  akr7a3 	591	367	649	360	287	311	309	229	328	355	338
ENSPFOG00000013409  MEGF6 	191	235	194	233	133	180	189	94	143	216	172
ENSPFOG00000013731  KCNAB2 	4136	4786	3857	3740	2268	4401	3305	1830	2656	4569	3961
ENSPFOG00000013906  park7 	3743	3133	3626	3098	2042	2758	2230	1842	2572	2813	3116
ENSPFOG00000013988  pax7b 	3476	3073	3732	3210	2038	2815	2351	2158	2556	3502	3770
ENSPFOG00000014130  mrps16 	422	370	446	425	278	361	335	241	308	389	315
ENSPFOG00000014132  errfi1 	720	768	695	619	416	597	475	374	655	573	490
ENSPFOG00000014141  tas1r3 	5	4	2	4	2	7	8	2	4	5	5
ENSPFOG00000024264  ccdc114 	219	275	189	95	169	183	129	92	170	163	180
ENSPFOG00000014192  ensembl 	10936	9784	12874	10641	7209	9064	7422	4009	7964	9132	5835
ENSPFOG00000014195  slc45a1 	1629	1433	1903	1423	940	1290	1224	931	1075	1424	1546
ENSPFOG00000014245  fam213b 	696	585	616	526	360	446	388	346	428	456	433
ENSPFOG00000014281  MMEL1 	4706	8924	4770	3643	4600	5630	3678	2147	4985	4252	4182
ENSPFOG00000014370  MIIP 	198	192	260	216	149	189	163	128	155	226	208
ENSPFOG00000014384  tnfrsf1b 	92	120	154	177	80	113	77	61	89	105	205
ENSPFOG00000014401  trim62 	2579	2625	2510	2332	1437	2322	2205	1327	1989	2164	2420
ENSPFOG00000023748  si:ch211-193i15.1 	4	16	7	17	5	20	7	7	9	21	9
ENSPFOG00000014429  znf362a 	2984	3025	3087	3109	1776	2702	2152	1734	1884	2838	2812
ENSPFOG00000014475  A3GALT2 (2 of 2) 	61	46	31	38	19	34	89	39	38	60	38
ENSPFOG00000014486  si:dkey-264d12.5 	44	88	51	50	52	34	50	31	29	58	47
ENSPFOG00000014491  EMP3 	24	22	29	15	12	21	11	11	11	21	20
ENSPFOG00000014523  fam83e 	6	19	12	13	3	9	5	6	9	13	13
ENSPFOG00000014528  utp3 	1080	921	1148	1005	686	858	721	547	749	842	858
ENSPFOG00000014581  ppcs 	417	401	488	380	228	357	288	223	299	317	338
ENSPFOG00000014598  foxj3 	592	643	740	533	397	656	468	310	425	640	671
ENSPFOG00000014653  prdm2b 	2280	2115	2344	2045	1542	1998	1504	1156	1546	1973	1851
ENSPFOG00000014673  kaznb 	1194	1638	1368	1053	709	1588	1356	638	786	1672	1247
ENSPFOG00000014759  tmem51b 	17	17	13	25	12	7	8	6	10	23	8
ENSPFOG00000014766  skib 	1572	1351	1731	1206	943	1260	1053	712	1097	1259	1191
ENSPFOG00000014796  plch2b 	2038	1562	1672	1868	1444	1355	1253	1316	1347	1331	1855
ENSPFOG00000014893  si:dkey-183j2.10 	8299	7026	7655	7349	6131	5834	5428	5441	5646	5911	8470
ENSPFOG00000014928  brpf3a 	3895	3827	4256	3751	2522	3528	2744	2078	2923	3463	3452
ENSPFOG00000014980  mon1bb 	815	753	865	755	534	673	538	399	567	640	681
ENSPFOG00000014999  glyctk 	1015	838	942	813	540	770	649	486	733	740	799
ENSPFOG00000015019  tcta 	313	273	351	330	144	246	221	172	245	243	256
ENSPFOG00000015028  wdr82 	967	893	1012	884	508	826	710	529	707	730	799
ENSPFOG00000021165  ensembl 	3	3	1	1	0	0	0	0	1	0	0
ENSPFOG00000015175  hemk1 	1933	1716	2698	1546	982	1331	1594	1142	1469	1500	1909
ENSPFOG00000015167  cish 	1438	1234	1919	1171	748	1008	1116	815	1058	1095	1331
ENSPFOG00000021879  nprl2 	373	364	376	288	227	352	266	186	278	257	259
ENSPFOG00000015232  zmynd10 	64	61	44	35	43	37	28	28	38	40	49
ENSPFOG00000015331  RASSF1 (1 of 2) 	563	452	509	483	312	430	357	269	388	431	415
ENSPFOG00000015404  tusc2a 	1285	1106	1302	1161	758	980	824	697	864	898	1033
ENSPFOG00000015422  HYAL2 (1 of 5) 	389	439	452	298	327	306	335	194	269	280	299
ENSPFOG00000015447  hyal1 	114	82	93	85	86	79	86	52	40	89	84
ENSPFOG00000015570  cacna2d2a 	754	5342	607	1311	450	5538	3900	195	449	5324	571
ENSPFOG00000015914  abhd14b 	241	248	245	182	136	162	149	105	201	136	220
ENSPFOG00000015941  mst1 	24	61	43	48	28	67	43	8	39	32	53
ENSPFOG00000016057  hmga2 	91	632	79	141	67	324	224	81	139	323	132
ENSPFOG00000016059  C3orf18 	927	843	965	799	568	767	672	567	719	819	831
ENSPFOG00000016073  gnb1a (2 of 2) 	12694	11643	11959	11669	7731	10538	8588	5886	9349	10086	9399
ENSPFOG00000016117  tardbp 	3403	3213	3685	3201	2066	2941	2502	2020	2425	3295	3096
ENSPFOG00000016125  apitd1 	173	154	156	159	122	127	134	104	120	163	148
ENSPFOG00000016145  rbp7b 	41	27	13	29	6	14	18	14	22	13	12
ENSPFOG00000016162  h6pd 	199	160	189	138	113	167	147	94	150	147	145
ENSPFOG00000016192  epha2a 	382	398	504	423	266	419	402	351	290	442	608
ENSPFOG00000016304  rsg1 	147	129	142	113	91	100	81	67	108	83	117
ENSPFOG00000016309  si:ch73-15b2.5 	126	103	122	99	74	77	56	55	85	55	84
ENSPFOG00000016325  ddi2 	2743	2356	2880	2696	1670	2186	1999	1470	2093	2386	2472
ENSPFOG00000016355  si:ch73-361p23.3 	14	12	22	13	10	16	12	11	11	21	11
ENSPFOG00000016361  arl8ba 	2956	2623	2929	2622	1755	2256	1982	1482	2194	2389	2001
ENSPFOG00000016395  sema3fa (1 of 2) 	557	556	654	615	318	579	447	263	395	632	582
ENSPFOG00000016407  rbm6 	4959	6126	5530	5095	3089	5493	4838	2688	3666	6199	4306
ENSPFOG00000016431  camkva 	8389	10765	8242	8826	5730	7938	6115	2223	8677	7984	2973
ENSPFOG00000016463  MST1R (2 of 2) 	187	243	253	142	157	295	126	60	117	125	117
ENSPFOG00000016531  uba7 	200	210	206	362	132	193	144	108	105	180	185
ENSPFOG00000020366  fam212ab 	161	154	147	348	108	121	108	86	104	123	161
ENSPFOG00000016642  gnai2b 	5146	5021	5183	4072	2994	4394	3340	2582	3904	3905	4064
ENSPFOG00000016665  slc38a3b 	735	838	854	589	528	690	698	355	555	600	783
ENSPFOG00000016752  rbm5 (1 of 2) 	13349	12587	16021	14534	8437	11725	10145	8929	10715	12746	12904
ENSPFOG00000016788  rbm5 (2 of 2) 	26751	26991	32869	29653	17538	24725	20635	17448	21385	26777	26465
ENSPFOG00000016921  brk1 	3537	3282	3512	3235	2129	2823	2207	1785	2567	2798	2721
ENSPFOG00000016923  gpx1a 	313	379	305	156	262	309	311	257	248	175	151
ENSPFOG00000016925  TEX264 	78	89	88	64	70	95	77	35	54	97	56
ENSPFOG00000016927  GRM2 (2 of 2) 	4583	4311	5207	4390	3098	4184	3197	1658	3938	5130	2982
ENSPFOG00000016947  rrp9 	388	301	384	289	290	327	255	212	285	260	279
ENSPFOG00000016991  ensembl 	426	450	565	465	251	469	376	293	410	397	444
ENSPFOG00000016992  si:ch211-213o11.11 	77	47	88	74	35	70	60	44	40	66	65
ENSPFOG00000016995  zgc:172270 	1	6	13	0	0	6	6	0	0	0	1
ENSPFOG00000016999  oxtrl 	50	36	44	39	14	54	26	35	35	40	42
ENSPFOG00000017034  srgap3 (2 of 2) 	4852	5829	5006	4414	2905	5406	3897	2455	3180	5337	4082
ENSPFOG00000017222  ptgis 	16	9	5	12	7	11	3	10	7	18	7
ENSPFOG00000017250  kcnb1 	110	678	116	274	68	722	434	40	70	538	71
ENSPFOG00000017253  stau1 	6645	5997	6846	5158	3798	4878	3964	2900	4500	5071	4518
ENSPFOG00000017300  pbrm1l 	2187	2116	2066	1882	1297	1826	1541	1000	1562	1815	1635
ENSPFOG00000017343  camk1a 	1172	1700	1428	1104	525	1110	953	613	1041	1154	952
ENSPFOG00000017372  C3orf67 	43	34	37	45	24	45	15	14	25	78	14
ENSPFOG00000017406  ca16b 	4922	4876	5315	5666	3373	4728	3790	2727	3681	4818	4684
ENSPFOG00000017467  cadpsb 	26308	29882	28129	26460	16908	28069	22902	13989	21005	29677	23580
ENSPFOG00000017471  synpr 	420	612	534	417	281	468	381	95	427	517	161
ENSPFOG00000017487  ensembl 	6	1	47	17	12	1	0	14	31	8	4
ENSPFOG00000017510  ensembl 	9	2	4	3	6	0	1	7	23	9	40
ENSPFOG00000017541  slc6a13l 	34	37	19	25	13	22	87	39	38	22	50
ENSPFOG00000017791  slc6a13 	1529	1341	1846	1081	838	799	1011	755	1190	1215	879
ENSPFOG00000017970  fkbp5 	12631	22277	3791	10184	5732	10648	7517	5880	14858	6274	6358
ENSPFOG00000018005  SRSF3 (2 of 2) 	3097	2597	3439	2936	1915	2417	2054	1777	2125	2508	2496
ENSPFOG00000024194  rab44 	82	98	106	73	55	85	62	45	86	85	46
ENSPFOG00000018018  trub2 	609	559	688	554	390	526	493	359	419	535	494
ENSPFOG00000018032  hdhd3 	169	103	100	106	53	109	77	51	81	85	97
ENSPFOG00000022903  tgfa 	13	26	39	25	9	24	11	16	12	24	18
ENSPFOG00000018035  slc2a11a 	1	0	0	5	0	0	2	3	0	3	0
ENSPFOG00000018058  patz1 	1606	1416	1845	1693	1067	1385	1082	791	1244	1408	1284
ENSPFOG00000018072  eif4enif1 	1406	1369	1566	1562	882	1254	894	873	1062	1352	1316
ENSPFOG00000018097  sfi1 	2274	1584	2721	1840	1424	1528	1444	1123	1350	2630	1647
ENSPFOG00000018133  zgc:172271 	534	355	610	248	231	350	344	156	510	479	242
ENSPFOG00000018154  sirt4 	2233	2009	2012	1800	1400	1634	1318	996	1458	1645	1589
ENSPFOG00000020367  C1orf74 	2503	2302	2277	1989	1553	1896	1535	1108	1619	1845	1789
ENSPFOG00000018160  uqcc2 	750	659	688	612	442	619	514	333	474	535	515
ENSPFOG00000018170  tspo (1 of 2) 	679	667	709	595	379	511	524	352	451	445	509
ENSPFOG00000018173  tspo (2 of 2) 	324	248	212	320	140	311	184	129	184	475	222
ENSPFOG00000018176  frs3 (1 of 2) 	10	182	20	55	7	214	170	6	11	196	26
ENSPFOG00000018182  frs3 (2 of 2) 	61	518	88	207	34	525	410	25	50	475	94
ENSPFOG00000023839  ensembl 	963	1241	928	692	670	1137	704	454	763	723	743
ENSPFOG00000018192  slc6a11a (1 of 2) 	35	66	27	25	23	42	26	19	29	35	25
ENSPFOG00000018208  ppil1 	194	174	196	166	105	176	91	78	176	141	95
ENSPFOG00000021689  slc6a11a (2 of 2) 	20	92	26	25	26	48	22	19	114	61	60
ENSPFOG00000023376  ensembl 	2	54	2	1	3	5	3	1	77	37	36
ENSPFOG00000018220  eno1b 	26	26	59	19	53	28	16	73	67	10	12
ENSPFOG00000018253  rereb 	5373	5739	5644	5506	3429	4710	3988	3287	4518	4722	5462
ENSPFOG00000018295  si:ch211-157b11.14 	8	17	26	10	11	21	23	4	5	14	6
ENSPFOG00000018296  C1orf159 	804	804	907	770	476	716	556	487	595	618	696
ENSPFOG00000018304  kbtbd12 	1	5	10	2	5	10	9	1	7	2	0
ENSPFOG00000018320  slc26a6l 	5	3	6	5	3	3	7	4	1	10	8
ENSPFOG00000018344  p4htm 	3876	3882	4796	4366	2409	4078	2806	3190	2831	3437	4827
ENSPFOG00000018365  MYH13 	12	13	213	13	26	181	114	13	18	9	18
ENSPFOG00000018505  MYH2 (4 of 4) 	50	84	1387	100	141	822	601	29	119	29	108
ENSPFOG00000018559  cacna2d2b 	8898	12332	11027	9964	5213	10749	7736	4914	6429	10139	8356
ENSPFOG00000018604  acy1 	794	1382	893	840	558	698	484	479	642	748	812
ENSPFOG00000024356  abhd14a 	2912	2419	2240	2027	1394	2452	1584	1127	1983	1806	2836
ENSPFOG00000018620  HYAL2 (2 of 5) 	3	1	3	3	2	5	5	2	2	9	1
ENSPFOG00000018627  HYAL2 (3 of 5) 	344	355	320	259	222	309	262	166	244	277	274
ENSPFOG00000018632  tusc2b 	809	842	745	781	481	672	517	431	631	612	658
ENSPFOG00000018636  rassf1 	542	618	613	408	289	368	338	363	355	417	593
ENSPFOG00000018638  cyb561d2 	113	84	120	70	58	72	41	42	87	81	97
ENSPFOG00000018644  rad54l2 	2040	2099	2035	1964	1089	2027	1677	777	1167	2291	1226
ENSPFOG00000018667  bap1 	3376	3148	3694	3522	2274	3271	2679	2149	3068	3254	3173
ENSPFOG00000018682  bsnb 	4984	16094	5534	6515	3389	18130	10967	2246	3670	17745	4075
ENSPFOG00000018697  erc2 	2388	5596	3556	3641	1785	5642	4437	1235	1872	5999	2681
ENSPFOG00000018709  CRELD1 (2 of 2) 	5	28	26	4	11	7	19	9	6	4	14
ENSPFOG00000018711  IL17RC (2 of 2) 	17	22	20	5	11	18	9	6	6	19	10
ENSPFOG00000018719  itih3b 	21014	20571	12718	10559	16576	10540	12187	4960	14628	11898	9078
ENSPFOG00000020368  ensembl 	64	71	55	53	95	73	61	28	40	47	53
ENSPFOG00000018745  WNK2 (2 of 2) 	9567	15655	11238	11173	7029	12737	10629	5922	7352	13240	9872
ENSPFOG00000018766  NINJ1 (2 of 2) 	289	246	244	212	159	205	163	133	186	206	206
ENSPFOG00000021433  U6atac 	23	15	21	14	13	11	14	10	14	16	15
ENSPFOG00000018769  CARD19 (2 of 2) 	54	57	58	61	41	53	36	33	41	52	68
ENSPFOG00000018772  bicd2 	1576	1535	1679	1268	988	1371	1181	990	1103	1270	1304
ENSPFOG00000018786  tkta 	262	301	278	327	134	255	194	236	228	294	316
ENSPFOG00000018820  cacna1da 	6193	9451	6793	6860	3861	9916	7574	3974	4468	11043	6488
ENSPFOG00000018899  parapinopsinb 	0	0	23	7	14	4	0	10	16	2	4
ENSPFOG00000018933  cacna2d3 	960	890	933	506	306	839	675	438	282	647	918
ENSPFOG00000018991  h1m 	6	5	13	10	11	11	5	4	6	1	5
ENSPFOG00000018997  tmcc1b 	1742	1656	1940	2152	1137	1564	1311	906	1298	1844	1393
ENSPFOG00000023392  zgc:175135 	11	9	0	1	6	4	9	4	2	3	18
ENSPFOG00000019017  qrich1 	2208	2007	2318	2137	1423	1806	1436	1305	1546	1814	2010
ENSPFOG00000019030  rpusd4 	1015	931	1101	1004	675	822	656	583	773	845	890
ENSPFOG00000022788  ensembl 	699	570	663	575	408	536	429	337	465	524	449
ENSPFOG00000019041  twf2b 	235	219	268	143	232	208	214	99	188	214	238
ENSPFOG00000019061  cishb 	76	94	69	38	40	56	52	34	75	49	43
ENSPFOG00000019065  rhoab (2 of 2) 	5430	5142	5686	5059	3278	4508	3420	2635	4071	4199	4242
